id,trial,trialord,blink,age,female_baby,female_parent,lullaby_side,lullaby_order,lullaby_character,condition,lultrial
8126,12,8,2,6.4722791,0,1,right,second,red,15,0
8126,13,13,3,6.4722791,0,1,right,second,red,15,
8127,1,1,0,7.2936344,1,1,right,first,red,13,
8127,2,1,2,7.2936344,1,1,right,first,red,13,1
8127,3,2,1,7.2936344,1,1,right,first,red,13,0
8127,4,4,1,7.2936344,1,1,right,first,red,13,
8127,5,3,0,7.2936344,1,1,right,first,red,13,0
8127,6,4,0,7.2936344,1,1,right,first,red,13,1
8127,7,7,2,7.2936344,1,1,right,first,red,13,
8127,8,5,0,7.2936344,1,1,right,first,red,13,1
8127,9,6,3,7.2936344,1,1,right,first,red,13,0
8127,10,10,1,7.2936344,1,1,right,first,red,13,
8127,11,7,0,7.2936344,1,1,right,first,red,13,0
8127,12,8,1,7.2936344,1,1,right,first,red,13,1
8127,13,13,1,7.2936344,1,1,right,first,red,13,
8128,1,1,1,11.137577,0,1,right,second,blue,7,
8128,2,1,1,11.137577,0,1,right,second,blue,7,0
8128,3,2,0,11.137577,0,1,right,second,blue,7,1
8128,4,4,2,11.137577,0,1,right,second,blue,7,
8128,5,3,2,11.137577,0,1,right,second,blue,7,1
8128,6,4,0,11.137577,0,1,right,second,blue,7,0
8128,7,7,1,11.137577,0,1,right,second,blue,7,
8128,8,5,2,11.137577,0,1,right,second,blue,7,0
8128,9,6,1,11.137577,0,1,right,second,blue,7,1
8128,10,10,1,11.137577,0,1,right,second,blue,7,
8128,11,7,3,11.137577,0,1,right,second,blue,7,1
8128,12,8,0,11.137577,0,1,right,second,blue,7,0
8128,13,13,0,11.137577,0,1,right,second,blue,7,
8129,1,1,0,6.7351131,1,1,right,second,red,15,
8129,2,1,0,6.7351131,1,1,right,second,red,15,0
8129,3,2,0,6.7351131,1,1,right,second,red,15,1
8129,4,4,1,6.7351131,1,1,right,second,red,15,
8129,5,3,0,6.7351131,1,1,right,second,red,15,1
8129,6,4,0,6.7351131,1,1,right,second,red,15,0
8129,7,7,5,6.7351131,1,1,right,second,red,15,
8129,8,5,0,6.7351131,1,1,right,second,red,15,0
8129,9,6,0,6.7351131,1,1,right,second,red,15,1
8129,10,10,2,6.7351131,1,1,right,second,red,15,
8129,11,7,1,6.7351131,1,1,right,second,red,15,1
8129,12,8,0,6.7351131,1,1,right,second,red,15,0
8129,13,13,4,6.7351131,1,1,right,second,red,15,
8130,1,1,2,12.353183,0,1,left,second,red,4,
8130,2,1,1,12.353183,0,1,left,second,red,4,0
8130,3,2,2,12.353183,0,1,left,second,red,4,1
8130,4,4,1,12.353183,0,1,left,second,red,4,
8130,5,3,1,12.353183,0,1,left,second,red,4,1
8130,6,4,0,12.353183,0,1,left,second,red,4,0
8130,7,7,1,12.353183,0,1,left,second,red,4,
8130,8,5,2,12.353183,0,1,left,second,red,4,0
8130,9,6,0,12.353183,0,1,left,second,red,4,1
8130,10,10,0,12.353183,0,1,left,second,red,4,
8130,11,7,5,12.353183,0,1,left,second,red,4,1
8130,12,8,1,12.353183,0,1,left,second,red,4,0
8130,13,13,4,12.353183,0,1,left,second,red,4,
8131,1,1,2,7.6221766,1,1,left,first,blue,10,
8131,2,1,1,7.6221766,1,1,left,first,blue,10,1
8131,3,2,3,7.6221766,1,1,left,first,blue,10,0
8131,4,4,3,7.6221766,1,1,left,first,blue,10,
8131,5,3,4,7.6221766,1,1,left,first,blue,10,0
8131,6,4,5,7.6221766,1,1,left,first,blue,10,1
8131,7,7,4,7.6221766,1,1,left,first,blue,10,
8131,8,5,2,7.6221766,1,1,left,first,blue,10,1
8131,9,6,3,7.6221766,1,1,left,first,blue,10,0
8131,10,10,5,7.6221766,1,1,left,first,blue,10,
8131,11,7,3,7.6221766,1,1,left,first,blue,10,0
8131,12,8,3,7.6221766,1,1,left,first,blue,10,1
8131,13,13,5,7.6221766,1,1,left,first,blue,10,
8132,1,1,3,9.6591377,1,1,right,second,red,15,
8132,2,1,0,9.6591377,1,1,right,second,red,15,0
8132,3,2,1,9.6591377,1,1,right,second,red,15,1
8132,4,4,4,9.6591377,1,1,right,second,red,15,
8132,5,3,1,9.6591377,1,1,right,second,red,15,1
8132,6,4,3,9.6591377,1,1,right,second,red,15,0
8132,7,7,4,9.6591377,1,1,right,second,red,15,
8132,8,5,0,9.6591377,1,1,right,second,red,15,0
8132,9,6,3,9.6591377,1,1,right,second,red,15,1
8132,10,10,3,9.6591377,1,1,right,second,red,15,
8132,11,7,3,9.6591377,1,1,right,second,red,15,1
8132,12,8,0,9.6591377,1,1,right,second,red,15,0
8132,13,13,0,9.6591377,1,1,right,second,red,15,
8134,1,1,7,7.0308008,1,0,left,second,red,3,
8134,2,1,5,7.0308008,1,0,left,second,red,3,0
8134,3,2,5,7.0308008,1,0,left,second,red,3,1
8134,4,4,5,7.0308008,1,0,left,second,red,3,
8134,5,3,1,7.0308008,1,0,left,second,red,3,1
8134,6,4,4,7.0308008,1,0,left,second,red,3,0
8134,7,7,3,7.0308008,1,0,left,second,red,3,
8134,8,5,3,7.0308008,1,0,left,second,red,3,0
8134,9,6,6,7.0308008,1,0,left,second,red,3,1
8134,10,10,2,7.0308008,1,0,left,second,red,3,
8134,11,7,4,7.0308008,1,0,left,second,red,3,1
8134,12,8,4,7.0308008,1,0,left,second,red,3,0
8134,13,13,3,7.0308008,1,0,left,second,red,3,
8135,1,1,2,9.1991787,0,1,left,first,red,2,
8135,2,1,1,9.1991787,0,1,left,first,red,2,1
8135,3,2,2,9.1991787,0,1,left,first,red,2,0
8135,4,4,4,9.1991787,0,1,left,first,red,2,
8135,5,3,1,9.1991787,0,1,left,first,red,2,0
8135,6,4,1,9.1991787,0,1,left,first,red,2,1
8135,7,7,4,9.1991787,0,1,left,first,red,2,
8135,8,5,0,9.1991787,0,1,left,first,red,2,1
8135,9,6,3,9.1991787,0,1,left,first,red,2,0
8135,10,10,1,9.1991787,0,1,left,first,red,2,
8135,11,7,2,9.1991787,0,1,left,first,red,2,0
8135,12,8,1,9.1991787,0,1,left,first,red,2,1
8135,13,13,1,9.1991787,0,1,left,first,red,2,
8136,1,1,5,10.61191,1,1,right,second,red,15,
8136,2,1,2,10.61191,1,1,right,second,red,15,0
8136,3,2,3,10.61191,1,1,right,second,red,15,1
8136,4,4,5,10.61191,1,1,right,second,red,15,
8136,5,3,0,10.61191,1,1,right,second,red,15,1
8136,6,4,0,10.61191,1,1,right,second,red,15,0
8136,7,7,0,10.61191,1,1,right,second,red,15,
8136,8,5,0,10.61191,1,1,right,second,red,15,0
8136,9,6,0,10.61191,1,1,right,second,red,15,1
8136,10,10,0,10.61191,1,1,right,second,red,15,
8136,11,7,0,10.61191,1,1,right,second,red,15,1
8136,13,13,0,10.61191,1,1,right,second,red,15,
8137,1,1,0,2.5297742,1,1,left,second,blue,12,
8137,2,1,1,2.5297742,1,1,left,second,blue,12,0
8137,3,2,1,2.5297742,1,1,left,second,blue,12,1
8137,4,4,1,2.5297742,1,1,left,second,blue,12,
8137,5,3,0,2.5297742,1,1,left,second,blue,12,1
8137,6,4,0,2.5297742,1,1,left,second,blue,12,0
8137,7,7,0,2.5297742,1,1,left,second,blue,12,
8137,8,5,2,2.5297742,1,1,left,second,blue,12,0
8137,9,6,0,2.5297742,1,1,left,second,blue,12,1
8137,10,10,0,2.5297742,1,1,left,second,blue,12,
8137,11,7,1,2.5297742,1,1,left,second,blue,12,1
8137,12,8,3,2.5297742,1,1,left,second,blue,12,0
8137,13,13,1,2.5297742,1,1,left,second,blue,12,
8138,1,1,0,6.3080082,1,1,left,second,red,4,
8138,2,1,0,6.3080082,1,1,left,second,red,4,0
8138,3,2,1,6.3080082,1,1,left,second,red,4,1
8138,4,4,3,6.3080082,1,1,left,second,red,4,
8138,5,3,2,6.3080082,1,1,left,second,red,4,1
8138,6,4,0,6.3080082,1,1,left,second,red,4,0
8138,7,7,4,6.3080082,1,1,left,second,red,4,
8138,8,5,1,6.3080082,1,1,left,second,red,4,0
8138,9,6,1,6.3080082,1,1,left,second,red,4,1
8138,10,10,2,6.3080082,1,1,left,second,red,4,
8138,11,7,1,6.3080082,1,1,left,second,red,4,1
8138,12,8,1,6.3080082,1,1,left,second,red,4,0
8138,13,13,2,6.3080082,1,1,left,second,red,4,
8140,1,1,1,7.5236139,0,1,left,second,red,4,
8140,2,1,0,7.5236139,0,1,left,second,red,4,0
8140,3,2,0,7.5236139,0,1,left,second,red,4,1
8140,4,4,1,7.5236139,0,1,left,second,red,4,
8140,5,3,0,7.5236139,0,1,left,second,red,4,1
8140,6,4,0,7.5236139,0,1,left,second,red,4,0
8140,7,7,1,7.5236139,0,1,left,second,red,4,
8140,8,5,1,7.5236139,0,1,left,second,red,4,0
8140,9,6,0,7.5236139,0,1,left,second,red,4,1
8140,10,10,1,7.5236139,0,1,left,second,red,4,
8140,11,7,0,7.5236139,0,1,left,second,red,4,1
8140,12,8,0,7.5236139,0,1,left,second,red,4,0
8140,13,13,0,7.5236139,0,1,left,second,red,4,
8141,1,1,0,2.989733,1,1,right,first,blue,5,
8141,2,1,0,2.989733,1,1,right,first,blue,5,1
8141,3,2,0,2.989733,1,1,right,first,blue,5,0
8141,4,4,0,2.989733,1,1,right,first,blue,5,
8141,5,3,1,2.989733,1,1,right,first,blue,5,0
8141,6,4,1,2.989733,1,1,right,first,blue,5,1
8141,7,7,0,2.989733,1,1,right,first,blue,5,
8141,8,5,0,2.989733,1,1,right,first,blue,5,1
8141,9,6,0,2.989733,1,1,right,first,blue,5,0
8141,10,10,0,2.989733,1,1,right,first,blue,5,
8141,11,7,0,2.989733,1,1,right,first,blue,5,0
8141,12,8,3,2.989733,1,1,right,first,blue,5,1
8141,13,13,1,2.989733,1,1,right,first,blue,5,
8143,1,1,0,6.7351131,0,0,left,first,red,2,
8143,2,1,3,6.7351131,0,0,left,first,red,2,1
8143,3,2,2,6.7351131,0,0,left,first,red,2,0
8143,4,4,0,6.7351131,0,0,left,first,red,2,
8143,5,3,2,6.7351131,0,0,left,first,red,2,0
8143,6,4,2,6.7351131,0,0,left,first,red,2,1
8143,7,7,0,6.7351131,0,0,left,first,red,2,
8143,8,5,1,6.7351131,0,0,left,first,red,2,1
8143,9,6,1,6.7351131,0,0,left,first,red,2,0
8143,10,10,0,6.7351131,0,0,left,first,red,2,
8143,11,7,0,6.7351131,0,0,left,first,red,2,0
8143,12,8,2,6.7351131,0,0,left,first,red,2,1
8143,13,13,0,6.7351131,0,0,left,first,red,2,
8144,1,1,0,7.6878848,0,1,right,first,red,14,
8144,2,1,1,7.6878848,0,1,right,first,red,14,1
8144,3,2,0,7.6878848,0,1,right,first,red,14,0
8144,4,4,0,7.6878848,0,1,right,first,red,14,
8144,5,3,1,7.6878848,0,1,right,first,red,14,0
8144,6,4,2,7.6878848,0,1,right,first,red,14,1
8144,7,7,1,7.6878848,0,1,right,first,red,14,
8144,8,5,3,7.6878848,0,1,right,first,red,14,1
8144,9,6,2,7.6878848,0,1,right,first,red,14,0
8144,10,10,1,7.6878848,0,1,right,first,red,14,
8144,11,7,2,7.6878848,0,1,right,first,red,14,0
8144,12,8,1,7.6878848,0,1,right,first,red,14,1
8144,13,13,3,7.6878848,0,1,right,first,red,14,
8145,1,1,0,10.644764,0,1,left,first,blue,9,
8145,2,1,0,10.644764,0,1,left,first,blue,9,1
8145,3,2,4,10.644764,0,1,left,first,blue,9,0
8145,4,4,0,10.644764,0,1,left,first,blue,9,
8145,5,3,0,10.644764,0,1,left,first,blue,9,0
8145,6,4,0,10.644764,0,1,left,first,blue,9,1
8145,7,7,0,10.644764,0,1,left,first,blue,9,
8145,8,5,0,10.644764,0,1,left,first,blue,9,1
8145,9,6,1,10.644764,0,1,left,first,blue,9,0
8145,10,10,0,10.644764,0,1,left,first,blue,9,
8145,11,7,0,10.644764,0,1,left,first,blue,9,0
8145,12,8,0,10.644764,0,1,left,first,blue,9,1
8145,13,13,0,10.644764,0,1,left,first,blue,9,
8146,1,1,2,3.3511293,1,0,right,second,blue,8,
8146,2,1,0,3.3511293,1,0,right,second,blue,8,0
8146,3,2,1,3.3511293,1,0,right,second,blue,8,1
8146,4,4,1,3.3511293,1,0,right,second,blue,8,
8146,5,3,0,3.3511293,1,0,right,second,blue,8,1
8146,6,4,0,3.3511293,1,0,right,second,blue,8,0
8146,7,7,0,3.3511293,1,0,right,second,blue,8,
8146,8,5,0,3.3511293,1,0,right,second,blue,8,0
8146,9,6,0,3.3511293,1,0,right,second,blue,8,1
8146,10,10,0,3.3511293,1,0,right,second,blue,8,
8146,11,7,0,3.3511293,1,0,right,second,blue,8,1
8146,12,8,0,3.3511293,1,0,right,second,blue,8,0
8146,13,13,0,3.3511293,1,0,right,second,blue,8,
8148,1,1,0,10.77618,0,0,left,second,blue,12,
8148,2,1,1,10.77618,0,0,left,second,blue,12,0
8148,3,2,0,10.77618,0,0,left,second,blue,12,1
8148,4,4,0,10.77618,0,0,left,second,blue,12,
8148,5,3,2,10.77618,0,0,left,second,blue,12,1
8148,6,4,0,10.77618,0,0,left,second,blue,12,0
8148,7,7,3,10.77618,0,0,left,second,blue,12,
8148,8,5,2,10.77618,0,0,left,second,blue,12,0
8148,9,6,3,10.77618,0,0,left,second,blue,12,1
8148,10,10,2,10.77618,0,0,left,second,blue,12,
8148,11,7,1,10.77618,0,0,left,second,blue,12,1
8148,12,8,3,10.77618,0,0,left,second,blue,12,0
8148,13,13,6,10.77618,0,0,left,second,blue,12,
8149,1,1,3,8.6735115,1,1,left,second,red,3,
8149,2,1,0,8.6735115,1,1,left,second,red,3,0
8149,3,2,2,8.6735115,1,1,left,second,red,3,1
8149,4,4,0,8.6735115,1,1,left,second,red,3,
8149,5,3,2,8.6735115,1,1,left,second,red,3,1
8149,6,4,1,8.6735115,1,1,left,second,red,3,0
8149,7,7,2,8.6735115,1,1,left,second,red,3,
8149,8,5,2,8.6735115,1,1,left,second,red,3,0
8149,9,6,1,8.6735115,1,1,left,second,red,3,1
8149,10,10,4,8.6735115,1,1,left,second,red,3,
8149,11,7,1,8.6735115,1,1,left,second,red,3,1
8149,12,8,1,8.6735115,1,1,left,second,red,3,0
8149,13,13,0,8.6735115,1,1,left,second,red,3,
8150,1,1,0,6.2422996,0,1,right,second,blue,8,
8150,2,1,0,6.2422996,0,1,right,second,blue,8,0
8150,3,2,1,6.2422996,0,1,right,second,blue,8,1
8150,4,4,0,6.2422996,0,1,right,second,blue,8,
8150,5,3,2,6.2422996,0,1,right,second,blue,8,1
8150,6,4,2,6.2422996,0,1,right,second,blue,8,0
8150,7,7,1,6.2422996,0,1,right,second,blue,8,
8150,8,5,2,6.2422996,0,1,right,second,blue,8,0
8150,9,6,2,6.2422996,0,1,right,second,blue,8,1
8150,10,10,1,6.2422996,0,1,right,second,blue,8,
8150,11,7,1,6.2422996,0,1,right,second,blue,8,1
8150,12,8,0,6.2422996,0,1,right,second,blue,8,0
8150,13,13,1,6.2422996,0,1,right,second,blue,8,
8151,1,1,3,9.8234091,0,1,right,first,red,14,
8151,2,1,2,9.8234091,0,1,right,first,red,14,1
8151,3,2,1,9.8234091,0,1,right,first,red,14,0
8151,4,4,2,9.8234091,0,1,right,first,red,14,
8151,5,3,1,9.8234091,0,1,right,first,red,14,0
8151,6,4,1,9.8234091,0,1,right,first,red,14,1
8151,7,7,1,9.8234091,0,1,right,first,red,14,
8151,8,5,0,9.8234091,0,1,right,first,red,14,1
8151,9,6,1,9.8234091,0,1,right,first,red,14,0
8151,10,10,1,9.8234091,0,1,right,first,red,14,
8151,11,7,1,9.8234091,0,1,right,first,red,14,0
8151,12,8,1,9.8234091,0,1,right,first,red,14,1
8151,13,13,1,9.8234091,0,1,right,first,red,14,
8152,1,1,1,7.1293635,1,1,left,first,red,2,
8152,2,1,0,7.1293635,1,1,left,first,red,2,1
8152,3,2,0,7.1293635,1,1,left,first,red,2,0
8152,4,4,1,7.1293635,1,1,left,first,red,2,
8152,5,3,1,7.1293635,1,1,left,first,red,2,0
8152,6,4,0,7.1293635,1,1,left,first,red,2,1
8152,7,7,0,7.1293635,1,1,left,first,red,2,
8152,8,5,0,7.1293635,1,1,left,first,red,2,1
8152,9,6,2,7.1293635,1,1,left,first,red,2,0
8152,10,10,3,7.1293635,1,1,left,first,red,2,
8152,11,7,1,7.1293635,1,1,left,first,red,2,0
8152,12,8,0,7.1293635,1,1,left,first,red,2,1
8152,13,13,0,7.1293635,1,1,left,first,red,2,
8153,1,1,0,6.6694045,1,1,left,first,blue,9,
8153,2,1,0,6.6694045,1,1,left,first,blue,9,1
8153,3,2,0,6.6694045,1,1,left,first,blue,9,0
8153,4,4,1,6.6694045,1,1,left,first,blue,9,
8153,5,3,0,6.6694045,1,1,left,first,blue,9,0
8153,6,4,0,6.6694045,1,1,left,first,blue,9,1
8153,7,7,2,6.6694045,1,1,left,first,blue,9,
8153,8,5,0,6.6694045,1,1,left,first,blue,9,1
8153,9,6,2,6.6694045,1,1,left,first,blue,9,0
8153,10,10,1,6.6694045,1,1,left,first,blue,9,
8153,11,7,1,6.6694045,1,1,left,first,blue,9,0
8153,12,8,1,6.6694045,1,1,left,first,blue,9,1
8153,13,13,1,6.6694045,1,1,left,first,blue,9,
8154,1,1,0,6.3737168,1,1,right,first,red,13,
8154,2,1,0,6.3737168,1,1,right,first,red,13,1
8154,3,2,2,6.3737168,1,1,right,first,red,13,0
8154,4,4,2,6.3737168,1,1,right,first,red,13,
8154,5,3,3,6.3737168,1,1,right,first,red,13,0
8154,6,4,1,6.3737168,1,1,right,first,red,13,1
8154,7,7,0,6.3737168,1,1,right,first,red,13,
8154,8,5,0,6.3737168,1,1,right,first,red,13,1
8154,9,6,1,6.3737168,1,1,right,first,red,13,0
8154,10,10,1,6.3737168,1,1,right,first,red,13,
8154,11,7,1,6.3737168,1,1,right,first,red,13,0
8154,12,8,1,6.3737168,1,1,right,first,red,13,1
8154,13,13,0,6.3737168,1,1,right,first,red,13,
8155,1,1,6,11.268993,0,1,right,second,red,15,
8155,2,1,3,11.268993,0,1,right,second,red,15,0
8155,3,2,3,11.268993,0,1,right,second,red,15,1
8155,4,4,3,11.268993,0,1,right,second,red,15,
8155,5,3,1,11.268993,0,1,right,second,red,15,1
8155,6,4,2,11.268993,0,1,right,second,red,15,0
8155,7,7,4,11.268993,0,1,right,second,red,15,
8155,8,5,0,11.268993,0,1,right,second,red,15,0
8155,9,6,1,11.268993,0,1,right,second,red,15,1
8155,10,10,2,11.268993,0,1,right,second,red,15,
8155,11,7,0,11.268993,0,1,right,second,red,15,1
8155,12,8,0,11.268993,0,1,right,second,red,15,0
8155,13,13,0,11.268993,0,1,right,second,red,15,
8156,1,1,1,5.6180696,0,1,right,first,blue,6,
8156,2,1,0,5.6180696,0,1,right,first,blue,6,1
8156,3,2,1,5.6180696,0,1,right,first,blue,6,0
8156,4,4,0,5.6180696,0,1,right,first,blue,6,
8156,5,3,1,5.6180696,0,1,right,first,blue,6,0
8156,6,4,1,5.6180696,0,1,right,first,blue,6,1
8156,7,7,0,5.6180696,0,1,right,first,blue,6,
8156,8,5,2,5.6180696,0,1,right,first,blue,6,1
8156,9,6,1,5.6180696,0,1,right,first,blue,6,0
8156,10,10,2,5.6180696,0,1,right,first,blue,6,
8156,11,7,1,5.6180696,0,1,right,first,blue,6,0
8156,12,8,1,5.6180696,0,1,right,first,blue,6,1
8156,13,13,1,5.6180696,0,1,right,first,blue,6,
8157,1,1,5,2.1355236,1,1,right,second,blue,7,
8157,2,1,1,2.1355236,1,1,right,second,blue,7,0
8157,3,2,3,2.1355236,1,1,right,second,blue,7,1
8157,4,4,1,2.1355236,1,1,right,second,blue,7,
8157,5,3,5,2.1355236,1,1,right,second,blue,7,1
8157,6,4,4,2.1355236,1,1,right,second,blue,7,0
8157,7,7,2,2.1355236,1,1,right,second,blue,7,
8157,8,5,2,2.1355236,1,1,right,second,blue,7,0
8157,9,6,1,2.1355236,1,1,right,second,blue,7,1
8157,10,10,1,2.1355236,1,1,right,second,blue,7,
8157,11,7,2,2.1355236,1,1,right,second,blue,7,1
8157,12,8,3,2.1355236,1,1,right,second,blue,7,0
8157,13,13,0,2.1355236,1,1,right,second,blue,7,
8158,1,1,1,3.909651,1,1,right,second,red,16,
8158,2,1,0,3.909651,1,1,right,second,red,16,0
8158,3,2,0,3.909651,1,1,right,second,red,16,1
8158,4,4,4,3.909651,1,1,right,second,red,16,
8158,5,3,0,3.909651,1,1,right,second,red,16,1
8158,6,4,1,3.909651,1,1,right,second,red,16,0
8158,7,7,1,3.909651,1,1,right,second,red,16,
8158,8,5,0,3.909651,1,1,right,second,red,16,0
8158,9,6,1,3.909651,1,1,right,second,red,16,1
8158,10,10,4,3.909651,1,1,right,second,red,16,
8158,11,7,0,3.909651,1,1,right,second,red,16,1
8158,12,8,1,3.909651,1,1,right,second,red,16,0
8158,13,13,2,3.909651,1,1,right,second,red,16,
8159,1,1,2,11.86037,0,1,right,first,blue,5,
8159,2,1,4,11.86037,0,1,right,first,blue,5,1
8159,3,2,4,11.86037,0,1,right,first,blue,5,0
8159,4,4,2,11.86037,0,1,right,first,blue,5,
8159,5,3,3,11.86037,0,1,right,first,blue,5,0
8159,6,4,2,11.86037,0,1,right,first,blue,5,1
8159,7,7,4,11.86037,0,1,right,first,blue,5,
8159,8,5,4,11.86037,0,1,right,first,blue,5,1
8159,9,6,4,11.86037,0,1,right,first,blue,5,0
8159,10,10,3,11.86037,0,1,right,first,blue,5,
8159,11,7,4,11.86037,0,1,right,first,blue,5,0
8159,12,8,4,11.86037,0,1,right,first,blue,5,1
8159,13,13,2,11.86037,0,1,right,first,blue,5,
8160,1,1,1,10.61191,0,1,right,second,blue,7,
8160,2,1,3,10.61191,0,1,right,second,blue,7,0
8160,3,2,0,10.61191,0,1,right,second,blue,7,1
8160,4,4,1,10.61191,0,1,right,second,blue,7,
8160,5,3,0,10.61191,0,1,right,second,blue,7,1
8160,6,4,3,10.61191,0,1,right,second,blue,7,0
8160,7,7,2,10.61191,0,1,right,second,blue,7,
8160,8,5,0,10.61191,0,1,right,second,blue,7,0
8160,9,6,0,10.61191,0,1,right,second,blue,7,1
8160,10,10,0,10.61191,0,1,right,second,blue,7,
8160,11,7,0,10.61191,0,1,right,second,blue,7,1
8160,12,8,0,10.61191,0,1,right,second,blue,7,0
8160,13,13,0,10.61191,0,1,right,second,blue,7,
8162,1,1,0,2.661191,0,1,right,first,red,13,
8162,2,1,1,2.661191,0,1,right,first,red,13,1
8162,3,2,0,2.661191,0,1,right,first,red,13,0
8162,4,4,1,2.661191,0,1,right,first,red,13,
8162,5,3,1,2.661191,0,1,right,first,red,13,0
8162,6,4,2,2.661191,0,1,right,first,red,13,1
8162,7,7,1,2.661191,0,1,right,first,red,13,
8162,8,5,3,2.661191,0,1,right,first,red,13,1
8162,9,6,0,2.661191,0,1,right,first,red,13,0
8162,10,10,2,2.661191,0,1,right,first,red,13,
8162,11,7,1,2.661191,0,1,right,first,red,13,0
8162,12,8,0,2.661191,0,1,right,first,red,13,1
8162,13,13,2,2.661191,0,1,right,first,red,13,
8164,1,1,0,2.6940451,1,1,left,first,blue,9,
8164,2,1,5,2.6940451,1,1,left,first,blue,9,1
8164,3,2,0,2.6940451,1,1,left,first,blue,9,0
8164,4,4,0,2.6940451,1,1,left,first,blue,9,
8164,5,3,0,2.6940451,1,1,left,first,blue,9,0
8164,6,4,1,2.6940451,1,1,left,first,blue,9,1
8164,7,7,3,2.6940451,1,1,left,first,blue,9,
8164,8,5,1,2.6940451,1,1,left,first,blue,9,1
8164,9,6,1,2.6940451,1,1,left,first,blue,9,0
8164,10,10,0,2.6940451,1,1,left,first,blue,9,
8164,11,7,1,2.6940451,1,1,left,first,blue,9,0
8164,12,8,0,2.6940451,1,1,left,first,blue,9,1
8164,13,13,0,2.6940451,1,1,left,first,blue,9,
