id,trial,trialord,look,lookdir,age,female_baby,female_parent,lullaby_side,lullaby_order,lullaby_character,condition,lultrial
8063,4,4,8912,r,4.5010266,0,1,left,second,blue,12,
8063,5,3,6672,l,4.5010266,0,1,left,second,blue,12,1
8063,5,3,816,r,4.5010266,0,1,left,second,blue,12,1
8063,6,4,1824,l,4.5010266,0,1,left,second,blue,12,0
8063,6,4,10825,r,4.5010266,0,1,left,second,blue,12,0
8063,7,7,4401,l,4.5010266,0,1,left,second,blue,12,
8063,7,7,7136,r,4.5010266,0,1,left,second,blue,12,
8063,8,5,3353,l,4.5010266,0,1,left,second,blue,12,0
8063,8,5,9168,r,4.5010266,0,1,left,second,blue,12,0
8063,9,6,4816,l,4.5010266,0,1,left,second,blue,12,1
8063,9,6,2080,r,4.5010266,0,1,left,second,blue,12,1
8063,10,10,432,l,4.5010266,0,1,left,second,blue,12,
8063,10,10,3696,r,4.5010266,0,1,left,second,blue,12,
8063,11,7,3840,l,4.5010266,0,1,left,second,blue,12,1
8063,11,7,560,r,4.5010266,0,1,left,second,blue,12,1
8063,12,8,272,l,4.5010266,0,1,left,second,blue,12,0
8063,12,8,6656,r,4.5010266,0,1,left,second,blue,12,0
8063,13,13,4001,l,4.5010266,0,1,left,second,blue,12,
8063,13,13,2720,r,4.5010266,0,1,left,second,blue,12,
8065,1,1,1707,l,5.0266938,1,1,right,first,red,13,
8065,1,1,4384,r,5.0266938,1,1,right,first,red,13,
8065,2,1,1600,l,5.0266938,1,1,right,first,red,13,1
8065,2,1,10513,r,5.0266938,1,1,right,first,red,13,1
8065,3,2,1776,l,5.0266938,1,1,right,first,red,13,0
8065,3,2,7632,r,5.0266938,1,1,right,first,red,13,0
8065,4,4,1840,l,5.0266938,1,1,right,first,red,13,
8065,4,4,3936,r,5.0266938,1,1,right,first,red,13,
8065,5,3,2128,l,5.0266938,1,1,right,first,red,13,0
8065,5,3,10473,r,5.0266938,1,1,right,first,red,13,0
8065,6,4,1792,l,5.0266938,1,1,right,first,red,13,1
8065,6,4,8835,r,5.0266938,1,1,right,first,red,13,1
8065,7,7,3088,l,5.0266938,1,1,right,first,red,13,
8065,7,7,3568,r,5.0266938,1,1,right,first,red,13,
8065,8,5,5136,l,5.0266938,1,1,right,first,red,13,1
8065,8,5,6081,r,5.0266938,1,1,right,first,red,13,1
8065,9,6,3225,l,5.0266938,1,1,right,first,red,13,0
8065,9,6,7595,r,5.0266938,1,1,right,first,red,13,0
8065,10,10,576,l,5.0266938,1,1,right,first,red,13,
8065,10,10,2160,r,5.0266938,1,1,right,first,red,13,
8065,11,7,3776,l,5.0266938,1,1,right,first,red,13,0
8065,11,7,5225,r,5.0266938,1,1,right,first,red,13,0
8065,12,8,640,l,5.0266938,1,1,right,first,red,13,1
8065,12,8,8273,r,5.0266938,1,1,right,first,red,13,1
8065,13,13,448,l,5.0266938,1,1,right,first,red,13,
8065,13,13,2992,r,5.0266938,1,1,right,first,red,13,
8066,1,1,7744,l,3.1868584,0,1,right,first,red,14,
8066,1,1,5264,r,3.1868584,0,1,right,first,red,14,
8066,2,1,2816,l,3.1868584,0,1,right,first,red,14,1
8066,2,1,8140,r,3.1868584,0,1,right,first,red,14,1
8066,3,2,6800,l,3.1868584,0,1,right,first,red,14,0
8066,3,2,6320,r,3.1868584,0,1,right,first,red,14,0
8066,4,4,7312,l,3.1868584,0,1,right,first,red,14,
8066,4,4,3648,r,3.1868584,0,1,right,first,red,14,
8066,5,3,12480,l,3.1868584,0,1,right,first,red,14,0
8066,5,3,0,r,3.1868584,0,1,right,first,red,14,0
8066,6,4,528,l,3.1868584,0,1,right,first,red,14,1
8066,6,4,11240,r,3.1868584,0,1,right,first,red,14,1
8066,7,7,5280,l,3.1868584,0,1,right,first,red,14,
8066,7,7,3664,r,3.1868584,0,1,right,first,red,14,
8066,8,5,2200,l,3.1868584,0,1,right,first,red,14,1
8066,8,5,10384,r,3.1868584,0,1,right,first,red,14,1
8066,9,6,7888,l,3.1868584,0,1,right,first,red,14,0
8066,9,6,3328,r,3.1868584,0,1,right,first,red,14,0
8066,10,10,5936,l,3.1868584,0,1,right,first,red,14,
8066,10,10,6840,r,3.1868584,0,1,right,first,red,14,
8066,11,7,7648,l,3.1868584,0,1,right,first,red,14,0
8066,11,7,1712,r,3.1868584,0,1,right,first,red,14,0
8066,12,8,0,l,3.1868584,0,1,right,first,red,14,1
8066,12,8,12664,r,3.1868584,0,1,right,first,red,14,1
8066,13,13,3216,l,3.1868584,0,1,right,first,red,14,
8066,13,13,4400,r,3.1868584,0,1,right,first,red,14,
8067,1,1,6541,l,6.3737168,0,1,right,first,blue,5,
8067,1,1,4336,r,6.3737168,0,1,right,first,blue,5,
8067,2,1,3504,l,6.3737168,0,1,right,first,blue,5,1
8067,2,1,7156,r,6.3737168,0,1,right,first,blue,5,1
8067,3,2,5981,l,6.3737168,0,1,right,first,blue,5,0
8067,3,2,4480,r,6.3737168,0,1,right,first,blue,5,0
8067,4,4,7312,l,6.3737168,0,1,right,first,blue,5,
8067,4,4,4341,r,6.3737168,0,1,right,first,blue,5,
8067,5,3,4624,l,6.3737168,0,1,right,first,blue,5,0
8067,5,3,5693,r,6.3737168,0,1,right,first,blue,5,0
8067,6,4,2496,l,6.3737168,0,1,right,first,blue,5,1
8067,6,4,10005,r,6.3737168,0,1,right,first,blue,5,1
8067,7,7,3920,l,6.3737168,0,1,right,first,blue,5,
8067,7,7,5245,r,6.3737168,0,1,right,first,blue,5,
8067,8,5,6000,l,6.3737168,0,1,right,first,blue,5,1
8067,8,5,5440,r,6.3737168,0,1,right,first,blue,5,1
8067,9,6,6205,l,6.3737168,0,1,right,first,blue,5,0
8067,9,6,4800,r,6.3737168,0,1,right,first,blue,5,0
8067,10,10,7381,l,6.3737168,0,1,right,first,blue,5,
8067,10,10,3808,r,6.3737168,0,1,right,first,blue,5,
8067,11,7,2624,l,6.3737168,0,1,right,first,blue,5,0
8067,11,7,6829,r,6.3737168,0,1,right,first,blue,5,0
8067,12,8,2144,l,6.3737168,0,1,right,first,blue,5,1
8067,12,8,9957,r,6.3737168,0,1,right,first,blue,5,1
8067,13,13,1840,l,6.3737168,0,1,right,first,blue,5,
8067,13,13,2509,r,6.3737168,0,1,right,first,blue,5,
8068,1,1,1376,l,3.1868584,1,1,left,second,red,3,
8068,1,1,368,r,3.1868584,1,1,left,second,red,3,
8068,2,1,0,l,3.1868584,1,1,left,second,red,3,0
8068,2,1,1072,r,3.1868584,1,1,left,second,red,3,0
8068,4,4,480,l,3.1868584,1,1,left,second,red,3,
8068,4,4,304,r,3.1868584,1,1,left,second,red,3,
8069,1,1,2112,l,11.170431,1,1,left,second,blue,11,
8069,1,1,2720,r,11.170431,1,1,left,second,blue,11,
8069,2,1,928,l,11.170431,1,1,left,second,blue,11,0
8069,2,1,11379,r,11.170431,1,1,left,second,blue,11,0
8069,3,2,10747,l,11.170431,1,1,left,second,blue,11,1
8069,3,2,2544,r,11.170431,1,1,left,second,blue,11,1
8069,4,4,3264,l,11.170431,1,1,left,second,blue,11,
8069,4,4,5344,r,11.170431,1,1,left,second,blue,11,
8069,5,3,11595,l,11.170431,1,1,left,second,blue,11,1
8069,5,3,400,r,11.170431,1,1,left,second,blue,11,1
8069,6,4,336,l,11.170431,1,1,left,second,blue,11,0
8069,6,4,12867,r,11.170431,1,1,left,second,blue,11,0
8069,7,7,2240,l,11.170431,1,1,left,second,blue,11,
8069,7,7,4475,r,11.170431,1,1,left,second,blue,11,
8069,8,5,0,l,11.170431,1,1,left,second,blue,11,0
8069,8,5,12704,r,11.170431,1,1,left,second,blue,11,0
8069,9,6,8347,l,11.170431,1,1,left,second,blue,11,1
8069,9,6,3456,r,11.170431,1,1,left,second,blue,11,1
8069,10,10,1840,l,11.170431,1,1,left,second,blue,11,
8069,10,10,1568,r,11.170431,1,1,left,second,blue,11,
8069,11,7,11952,l,11.170431,1,1,left,second,blue,11,1
8069,11,7,640,r,11.170431,1,1,left,second,blue,11,1
8069,12,8,336,l,11.170431,1,1,left,second,blue,11,0
8069,12,8,5408,r,11.170431,1,1,left,second,blue,11,0
8069,13,13,1472,l,11.170431,1,1,left,second,blue,11,
8069,13,13,1136,r,11.170431,1,1,left,second,blue,11,
8070,1,1,7611,l,5.1581111,1,1,left,first,red,1,
8070,1,1,2768,r,5.1581111,1,1,left,first,red,1,
8070,2,1,13971,l,5.1581111,1,1,left,first,red,1,1
8070,2,1,0,r,5.1581111,1,1,left,first,red,1,1
8070,3,2,6896,l,5.1581111,1,1,left,first,red,1,0
8070,3,2,6763,r,5.1581111,1,1,left,first,red,1,0
8070,4,4,4992,l,5.1581111,1,1,left,first,red,1,
8070,4,4,4720,r,5.1581111,1,1,left,first,red,1,
8070,5,3,3248,l,5.1581111,1,1,left,first,red,1,0
8070,5,3,9227,r,5.1581111,1,1,left,first,red,1,0
8070,6,4,12371,l,5.1581111,1,1,left,first,red,1,1
8070,6,4,1313,r,5.1581111,1,1,left,first,red,1,1
8070,7,7,2816,l,5.1581111,1,1,left,first,red,1,
8070,7,7,10683,r,5.1581111,1,1,left,first,red,1,
8070,8,5,7683,l,5.1581111,1,1,left,first,red,1,1
8070,8,5,3968,r,5.1581111,1,1,left,first,red,1,1
8070,9,6,0,l,5.1581111,1,1,left,first,red,1,0
8070,9,6,13531,r,5.1581111,1,1,left,first,red,1,0
8070,10,10,1968,l,5.1581111,1,1,left,first,red,1,
8070,10,10,8339,r,5.1581111,1,1,left,first,red,1,
8070,11,7,832,l,5.1581111,1,1,left,first,red,1,0
8070,11,7,12683,r,5.1581111,1,1,left,first,red,1,0
8070,12,8,10163,l,5.1581111,1,1,left,first,red,1,1
8070,12,8,1712,r,5.1581111,1,1,left,first,red,1,1
8070,13,13,0,l,5.1581111,1,1,left,first,red,1,
8070,13,13,6064,r,5.1581111,1,1,left,first,red,1,
8071,1,1,4176,l,8.6078033,0,1,left,second,blue,11,
8071,1,1,4188,r,8.6078033,0,1,left,second,blue,11,
8071,2,1,1504,l,8.6078033,0,1,left,second,blue,11,0
8071,2,1,6992,r,8.6078033,0,1,left,second,blue,11,0
8071,3,2,6256,l,8.6078033,0,1,left,second,blue,11,1
8071,3,2,1488,r,8.6078033,0,1,left,second,blue,11,1
8071,4,4,3232,l,8.6078033,0,1,left,second,blue,11,
8071,4,4,7412,r,8.6078033,0,1,left,second,blue,11,
8071,5,3,9104,l,8.6078033,0,1,left,second,blue,11,1
8071,5,3,1036,r,8.6078033,0,1,left,second,blue,11,1
8071,6,4,1088,l,8.6078033,0,1,left,second,blue,11,0
8071,6,4,9268,r,8.6078033,0,1,left,second,blue,11,0
8071,7,7,1088,l,8.6078033,0,1,left,second,blue,11,
8071,7,7,12188,r,8.6078033,0,1,left,second,blue,11,
8071,8,5,336,l,8.6078033,0,1,left,second,blue,11,0
8071,8,5,11380,r,8.6078033,0,1,left,second,blue,11,0
8071,9,6,8832,l,8.6078033,0,1,left,second,blue,11,1
8071,9,6,144,r,8.6078033,0,1,left,second,blue,11,1
8071,10,10,2448,l,8.6078033,0,1,left,second,blue,11,
8071,10,10,10836,r,8.6078033,0,1,left,second,blue,11,
8071,11,7,12380,l,8.6078033,0,1,left,second,blue,11,1
8071,11,7,0,r,8.6078033,0,1,left,second,blue,11,1
8071,12,8,976,l,8.6078033,0,1,left,second,blue,11,0
8071,12,8,10900,r,8.6078033,0,1,left,second,blue,11,0
8071,13,13,4496,l,8.6078033,0,1,left,second,blue,11,
8071,13,13,7996,r,8.6078033,0,1,left,second,blue,11,
8072,1,1,7184,l,7.8521562,0,1,right,first,blue,6,
8072,1,1,3914,r,7.8521562,0,1,right,first,blue,6,
8072,2,1,3472,l,7.8521562,0,1,right,first,blue,6,1
8072,2,1,9810,r,7.8521562,0,1,right,first,blue,6,1
8072,3,2,12906,l,7.8521562,0,1,right,first,blue,6,0
8072,3,2,592,r,7.8521562,0,1,right,first,blue,6,0
8072,4,4,3376,l,7.8521562,0,1,right,first,blue,6,
8072,4,4,3360,r,7.8521562,0,1,right,first,blue,6,
8072,5,3,11866,l,7.8521562,0,1,right,first,blue,6,0
8072,5,3,432,r,7.8521562,0,1,right,first,blue,6,0
8072,6,4,3328,l,7.8521562,0,1,right,first,blue,6,1
8072,6,4,6658,r,7.8521562,0,1,right,first,blue,6,1
8072,7,7,5082,l,7.8521562,0,1,right,first,blue,6,
8072,7,7,784,r,7.8521562,0,1,right,first,blue,6,
8072,8,5,0,l,7.8521562,0,1,right,first,blue,6,1
8072,8,5,13698,r,7.8521562,0,1,right,first,blue,6,1
8072,9,6,8592,l,7.8521562,0,1,right,first,blue,6,0
8072,9,6,704,r,7.8521562,0,1,right,first,blue,6,0
8072,10,10,5410,l,7.8521562,0,1,right,first,blue,6,
8072,10,10,2208,r,7.8521562,0,1,right,first,blue,6,
8072,11,7,7002,l,7.8521562,0,1,right,first,blue,6,0
8072,11,7,832,r,7.8521562,0,1,right,first,blue,6,0
8072,12,8,1056,l,7.8521562,0,1,right,first,blue,6,1
8072,12,8,1536,r,7.8521562,0,1,right,first,blue,6,1
8072,13,13,944,l,7.8521562,0,1,right,first,blue,6,
8072,13,13,624,r,7.8521562,0,1,right,first,blue,6,
8073,1,1,7656,l,7.8521562,0,1,right,first,blue,5,
8073,1,1,4032,r,7.8521562,0,1,right,first,blue,5,
8073,2,1,5472,l,7.8521562,0,1,right,first,blue,5,1
8073,2,1,6400,r,7.8521562,0,1,right,first,blue,5,1
8073,3,2,10008,l,7.8521562,0,1,right,first,blue,5,0
8073,3,2,1168,r,7.8521562,0,1,right,first,blue,5,0
8073,4,4,10064,l,7.8521562,0,1,right,first,blue,5,
8073,4,4,2528,r,7.8521562,0,1,right,first,blue,5,
8073,5,3,11992,l,7.8521562,0,1,right,first,blue,5,0
8073,5,3,1280,r,7.8521562,0,1,right,first,blue,5,0
8073,6,4,2928,l,7.8521562,0,1,right,first,blue,5,1
8073,6,4,8960,r,7.8521562,0,1,right,first,blue,5,1
8073,7,7,8992,l,7.8521562,0,1,right,first,blue,5,
8073,7,7,1504,r,7.8521562,0,1,right,first,blue,5,
8073,8,5,1968,l,7.8521562,0,1,right,first,blue,5,1
8073,8,5,2800,r,7.8521562,0,1,right,first,blue,5,1
8073,9,6,7464,l,7.8521562,0,1,right,first,blue,5,0
8073,9,6,2320,r,7.8521562,0,1,right,first,blue,5,0
8073,10,10,5680,l,7.8521562,0,1,right,first,blue,5,
8073,10,10,2496,r,7.8521562,0,1,right,first,blue,5,
8073,11,7,6472,l,7.8521562,0,1,right,first,blue,5,0
8073,11,7,672,r,7.8521562,0,1,right,first,blue,5,0
8073,12,8,2128,l,7.8521562,0,1,right,first,blue,5,1
8073,12,8,1296,r,7.8521562,0,1,right,first,blue,5,1
8073,13,13,3792,l,7.8521562,0,1,right,first,blue,5,
8073,13,13,176,r,7.8521562,0,1,right,first,blue,5,
8074,1,1,3708,l,5.979466,0,1,left,second,blue,11,
8074,1,1,3136,r,5.979466,0,1,left,second,blue,11,
8074,2,1,5220,l,5.979466,0,1,left,second,blue,11,0
8074,2,1,5984,r,5.979466,0,1,left,second,blue,11,0
8074,3,2,10892,l,5.979466,0,1,left,second,blue,11,1
8074,3,2,1392,r,5.979466,0,1,left,second,blue,11,1
8074,4,4,7104,l,5.979466,0,1,left,second,blue,11,
8074,4,4,3744,r,5.979466,0,1,left,second,blue,11,
8074,5,3,8428,l,5.979466,0,1,left,second,blue,11,1
8074,5,3,3840,r,5.979466,0,1,left,second,blue,11,1
8074,6,4,4864,l,5.979466,0,1,left,second,blue,11,0
8074,6,4,7780,r,5.979466,0,1,left,second,blue,11,0
8074,7,7,7476,l,5.979466,0,1,left,second,blue,11,
8074,7,7,5360,r,5.979466,0,1,left,second,blue,11,
8074,8,5,5312,l,5.979466,0,1,left,second,blue,11,0
8074,8,5,7796,r,5.979466,0,1,left,second,blue,11,0
8074,9,6,6624,l,5.979466,0,1,left,second,blue,11,1
8074,9,6,1872,r,5.979466,0,1,left,second,blue,11,1
8074,10,10,3792,l,5.979466,0,1,left,second,blue,11,
8074,10,10,8372,r,5.979466,0,1,left,second,blue,11,
8074,11,7,8048,l,5.979466,0,1,left,second,blue,11,1
8074,11,7,1232,r,5.979466,0,1,left,second,blue,11,1
8074,12,8,2032,l,5.979466,0,1,left,second,blue,11,0
8074,12,8,9812,r,5.979466,0,1,left,second,blue,11,0
8074,13,13,6432,l,5.979466,0,1,left,second,blue,11,
8074,13,13,5820,r,5.979466,0,1,left,second,blue,11,
8075,1,1,5440,l,4.6981521,0,0,left,second,red,4,
8075,1,1,3552,r,4.6981521,0,0,left,second,red,4,
8075,2,1,1152,l,4.6981521,0,0,left,second,red,4,0
8075,2,1,5168,r,4.6981521,0,0,left,second,red,4,0
8075,3,2,3712,l,4.6981521,0,0,left,second,red,4,1
8075,3,2,9170,r,4.6981521,0,0,left,second,red,4,1
8075,4,4,5760,l,4.6981521,0,0,left,second,red,4,
8075,4,4,3690,r,4.6981521,0,0,left,second,red,4,
8075,5,3,13426,l,4.6981521,0,0,left,second,red,4,1
8075,5,3,0,r,4.6981521,0,0,left,second,red,4,1
8075,6,4,2682,l,4.6981521,0,0,left,second,red,4,0
8075,6,4,5840,r,4.6981521,0,0,left,second,red,4,0
8075,7,7,5536,l,4.6981521,0,0,left,second,red,4,
8075,7,7,3666,r,4.6981521,0,0,left,second,red,4,
8075,8,5,816,l,4.6981521,0,0,left,second,red,4,0
8075,8,5,11242,r,4.6981521,0,0,left,second,red,4,0
8075,9,6,12978,l,4.6981521,0,0,left,second,red,4,1
8075,9,6,450,r,4.6981521,0,0,left,second,red,4,1
8075,10,10,3168,l,4.6981521,0,0,left,second,red,4,
8075,10,10,4864,r,4.6981521,0,0,left,second,red,4,
8075,11,7,7076,l,4.6981521,0,0,left,second,red,4,1
8075,11,7,3936,r,4.6981521,0,0,left,second,red,4,1
8075,12,8,490,l,4.6981521,0,0,left,second,red,4,0
8075,12,8,13482,r,4.6981521,0,0,left,second,red,4,0
8075,13,13,5728,l,4.6981521,0,0,left,second,red,4,
8075,13,13,3874,r,4.6981521,0,0,left,second,red,4,
8076,1,1,2256,l,7.2607803,1,1,right,second,blue,8,
8076,1,1,6157,r,7.2607803,1,1,right,second,blue,8,
8076,2,1,3568,l,7.2607803,1,1,right,second,blue,8,0
8076,2,1,6416,r,7.2607803,1,1,right,second,blue,8,0
8076,3,2,1248,l,7.2607803,1,1,right,second,blue,8,1
8076,3,2,11440,r,7.2607803,1,1,right,second,blue,8,1
8076,4,4,3973,l,7.2607803,1,1,right,second,blue,8,
8076,4,4,5024,r,7.2607803,1,1,right,second,blue,8,
8076,5,3,1831,l,7.2607803,1,1,right,second,blue,8,1
8076,5,3,11069,r,7.2607803,1,1,right,second,blue,8,1
8076,6,4,8501,l,7.2607803,1,1,right,second,blue,8,0
8076,6,4,2303,r,7.2607803,1,1,right,second,blue,8,0
8076,7,7,4944,l,7.2607803,1,1,right,second,blue,8,
8076,7,7,5325,r,7.2607803,1,1,right,second,blue,8,
8076,8,5,7301,l,7.2607803,1,1,right,second,blue,8,0
8076,8,5,3823,r,7.2607803,1,1,right,second,blue,8,0
8076,9,6,1072,l,7.2607803,1,1,right,second,blue,8,1
8076,9,6,11885,r,7.2607803,1,1,right,second,blue,8,1
8076,10,10,2384,l,7.2607803,1,1,right,second,blue,8,
8076,10,10,5152,r,7.2607803,1,1,right,second,blue,8,
8076,11,7,1280,l,7.2607803,1,1,right,second,blue,8,1
8076,11,7,10829,r,7.2607803,1,1,right,second,blue,8,1
8076,12,8,2613,l,7.2607803,1,1,right,second,blue,8,0
8076,12,8,4624,r,7.2607803,1,1,right,second,blue,8,0
8076,13,13,5917,l,7.2607803,1,1,right,second,blue,8,
8076,13,13,3408,r,7.2607803,1,1,right,second,blue,8,
8077,1,1,3620,l,4.4681726,1,1,right,first,red,14,
8077,1,1,10032,r,4.4681726,1,1,right,first,red,14,
8077,2,1,4816,l,4.4681726,1,1,right,first,red,14,1
8077,2,1,7620,r,4.4681726,1,1,right,first,red,14,1
8077,3,2,7244,l,4.4681726,1,1,right,first,red,14,0
8077,3,2,3176,r,4.4681726,1,1,right,first,red,14,0
8077,4,4,9508,l,4.4681726,1,1,right,first,red,14,
8077,4,4,3696,r,4.4681726,1,1,right,first,red,14,
8077,5,3,12308,l,4.4681726,1,1,right,first,red,14,0
8077,5,3,0,r,4.4681726,1,1,right,first,red,14,0
8077,6,4,6096,l,4.4681726,1,1,right,first,red,14,1
8077,6,4,6740,r,4.4681726,1,1,right,first,red,14,1
8077,7,7,8716,l,4.4681726,1,1,right,first,red,14,
8077,7,7,4496,r,4.4681726,1,1,right,first,red,14,
8077,8,5,5200,l,4.4681726,1,1,right,first,red,14,1
8077,8,5,8500,r,4.4681726,1,1,right,first,red,14,1
8077,9,6,5708,l,4.4681726,1,1,right,first,red,14,0
8077,9,6,8200,r,4.4681726,1,1,right,first,red,14,0
8077,10,10,6932,l,4.4681726,1,1,right,first,red,14,
8077,10,10,5616,r,4.4681726,1,1,right,first,red,14,
8077,11,7,8316,l,4.4681726,1,1,right,first,red,14,0
8077,11,7,3696,r,4.4681726,1,1,right,first,red,14,0
8077,12,8,5172,l,4.4681726,1,1,right,first,red,14,1
8077,12,8,7456,r,4.4681726,1,1,right,first,red,14,1
8077,13,13,7196,l,4.4681726,1,1,right,first,red,14,
8077,13,13,4528,r,4.4681726,1,1,right,first,red,14,
8078,1,1,12415,l,4.7967148,0,1,left,first,blue,9,
8078,1,1,304,r,4.7967148,0,1,left,first,blue,9,
8078,2,1,10983,l,4.7967148,0,1,left,first,blue,9,1
8078,2,1,1600,r,4.7967148,0,1,left,first,blue,9,1
8078,3,2,9903,l,4.7967148,0,1,left,first,blue,9,0
8078,3,2,2352,r,4.7967148,0,1,left,first,blue,9,0
8078,4,4,14055,l,4.7967148,0,1,left,first,blue,9,
8078,4,4,0,r,4.7967148,0,1,left,first,blue,9,
8078,5,3,3280,l,4.7967148,0,1,left,first,blue,9,0
8078,5,3,9423,r,4.7967148,0,1,left,first,blue,9,0
8078,6,4,4327,l,4.7967148,0,1,left,first,blue,9,1
8078,6,4,6112,r,4.7967148,0,1,left,first,blue,9,1
8078,7,7,12559,l,4.7967148,0,1,left,first,blue,9,
8078,7,7,0,r,4.7967148,0,1,left,first,blue,9,
8078,8,5,12084,l,4.7967148,0,1,left,first,blue,9,1
8078,8,5,0,r,4.7967148,0,1,left,first,blue,9,1
8078,9,6,8224,l,4.7967148,0,1,left,first,blue,9,0
8078,9,6,2736,r,4.7967148,0,1,left,first,blue,9,0
8078,10,10,7719,l,4.7967148,0,1,left,first,blue,9,
8078,10,10,4080,r,4.7967148,0,1,left,first,blue,9,
8078,11,7,3328,l,4.7967148,0,1,left,first,blue,9,0
8078,11,7,8303,r,4.7967148,0,1,left,first,blue,9,0
8078,12,8,9920,l,4.7967148,0,1,left,first,blue,9,1
8078,12,8,912,r,4.7967148,0,1,left,first,blue,9,1
8078,13,13,3360,l,4.7967148,0,1,left,first,blue,9,
8078,13,13,4352,r,4.7967148,0,1,left,first,blue,9,
8079,1,1,10528,l,3.0225873,1,1,left,first,red,2,
8079,1,1,0,r,3.0225873,1,1,left,first,red,2,
8079,2,1,14100,l,3.0225873,1,1,left,first,red,2,1
8079,2,1,0,r,3.0225873,1,1,left,first,red,2,1
8079,3,2,8000,l,3.0225873,1,1,left,first,red,2,0
8079,3,2,4848,r,3.0225873,1,1,left,first,red,2,0
8079,4,4,11272,l,3.0225873,1,1,left,first,red,2,
8079,4,4,960,r,3.0225873,1,1,left,first,red,2,
8079,5,3,324,l,3.0225873,1,1,left,first,red,2,0
8079,5,3,12816,r,3.0225873,1,1,left,first,red,2,0
8079,6,4,10520,l,3.0225873,1,1,left,first,red,2,1
8079,6,4,0,r,3.0225873,1,1,left,first,red,2,1
8079,7,7,9008,l,3.0225873,1,1,left,first,red,2,
8079,7,7,592,r,3.0225873,1,1,left,first,red,2,
8079,8,5,13560,l,3.0225873,1,1,left,first,red,2,1
8079,8,5,0,r,3.0225873,1,1,left,first,red,2,1
8079,9,6,2356,l,3.0225873,1,1,left,first,red,2,0
8079,9,6,8576,r,3.0225873,1,1,left,first,red,2,0
8079,10,10,10952,l,3.0225873,1,1,left,first,red,2,
8079,10,10,1264,r,3.0225873,1,1,left,first,red,2,
8079,11,7,1380,l,3.0225873,1,1,left,first,red,2,0
8079,11,7,2832,r,3.0225873,1,1,left,first,red,2,0
8079,12,8,10552,l,3.0225873,1,1,left,first,red,2,1
8079,12,8,0,r,3.0225873,1,1,left,first,red,2,1
8079,13,13,7360,l,3.0225873,1,1,left,first,red,2,
8079,13,13,736,r,3.0225873,1,1,left,first,red,2,
8081,1,1,1216,l,4.3696098,1,1,right,second,blue,7,
8081,1,1,9234,r,4.3696098,1,1,right,second,blue,7,
8081,2,1,3808,l,4.3696098,1,1,right,second,blue,7,0
8081,2,1,6538,r,4.3696098,1,1,right,second,blue,7,0
8081,3,2,1280,l,4.3696098,1,1,right,second,blue,7,1
8081,3,2,11378,r,4.3696098,1,1,right,second,blue,7,1
8081,4,4,5498,l,4.3696098,1,1,right,second,blue,7,
8081,4,4,7296,r,4.3696098,1,1,right,second,blue,7,
8081,5,3,2816,l,4.3696098,1,1,right,second,blue,7,1
8081,5,3,9170,r,4.3696098,1,1,right,second,blue,7,1
8081,6,4,8208,l,4.3696098,1,1,right,second,blue,7,0
8081,6,4,2800,r,4.3696098,1,1,right,second,blue,7,0
8081,7,7,3904,l,4.3696098,1,1,right,second,blue,7,
8081,7,7,6258,r,4.3696098,1,1,right,second,blue,7,
8081,8,5,11594,l,4.3696098,1,1,right,second,blue,7,0
8081,8,5,1184,r,4.3696098,1,1,right,second,blue,7,0
8081,9,6,3824,l,4.3696098,1,1,right,second,blue,7,1
8081,9,6,5232,r,4.3696098,1,1,right,second,blue,7,1
8081,10,10,5376,l,4.3696098,1,1,right,second,blue,7,
8081,10,10,3610,r,4.3696098,1,1,right,second,blue,7,
8081,11,7,1168,l,4.3696098,1,1,right,second,blue,7,1
8081,11,7,8130,r,4.3696098,1,1,right,second,blue,7,1
8081,12,8,7520,l,4.3696098,1,1,right,second,blue,7,0
8081,12,8,2058,r,4.3696098,1,1,right,second,blue,7,0
8081,13,13,3490,l,4.3696098,1,1,right,second,blue,7,
8081,13,13,7472,r,4.3696098,1,1,right,second,blue,7,
8082,1,1,7062,l,4.5995893,1,1,right,second,red,15,
8082,1,1,5024,r,4.5995893,1,1,right,second,red,15,
8082,2,1,7294,l,4.5995893,1,1,right,second,red,15,0
8082,2,1,5648,r,4.5995893,1,1,right,second,red,15,0
8082,3,2,0,l,4.5995893,1,1,right,second,red,15,1
8082,3,2,13574,r,4.5995893,1,1,right,second,red,15,1
8082,4,4,0,l,4.5995893,1,1,right,second,red,15,
8082,4,4,13232,r,4.5995893,1,1,right,second,red,15,
8082,5,3,1536,l,4.5995893,1,1,right,second,red,15,1
8082,5,3,11078,r,4.5995893,1,1,right,second,red,15,1
8082,6,4,5968,l,4.5995893,1,1,right,second,red,15,0
8082,6,4,5536,r,4.5995893,1,1,right,second,red,15,0
8082,7,7,614,l,4.5995893,1,1,right,second,red,15,
8082,7,7,11296,r,4.5995893,1,1,right,second,red,15,
8082,8,5,6046,l,4.5995893,1,1,right,second,red,15,0
8082,8,5,1504,r,4.5995893,1,1,right,second,red,15,0
8082,9,6,848,l,4.5995893,1,1,right,second,red,15,1
8082,9,6,11510,r,4.5995893,1,1,right,second,red,15,1
8082,10,10,5214,l,4.5995893,1,1,right,second,red,15,
8082,10,10,6368,r,4.5995893,1,1,right,second,red,15,
8082,11,7,2198,l,4.5995893,1,1,right,second,red,15,1
